date,time,location,wp,gps,lat,lon,cw1,cw2,ht,bd1,bd2,buds,flowers,pods,seeds,resprout,rhizobia,disturbed,bipinnate,notes
25/10/2016,NA,Tokai,146,NA,-34.05954,18.41484,0.38,0.3,0.2,0.015,0.015,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,147,NA,-34.05954,18.41484,0.68,0.4,0.4,0.015,0.015,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,148,NA,-34.05954,18.41484,0.7,0.3,0.4,0.015,0.015,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,149,NA,-34.0595,18.41487,1.16,0.8,0.8,0.015,0.015,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,150,NA,-34.0595,18.41488,0.15,0.1,0.04,0.015,0.015,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,151,NA,-34.05949,18.41491,0.3,0.24,0.24,0.015,0.015,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,152,NA,-34.05949,18.41491,0.7,0.4,0.3,0.005,0.005,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,153,NA,-34.05949,18.41491,0.75,0.4,0.4,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,154,NA,-34.05949,18.41489,0.4,0.3,0.2,0.009,0.009,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,155,NA,-34.05946,18.41493,0.35,0.2,0.2,0.007,0.007,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,156,NA,-34.05945,18.41492,0.5,0.3,0.3,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,157,NA,-34.05945,18.41492,0.28,0.16,0.14,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,158,NA,-34.05946,18.41492,0.27,0.2,0.1,0.005,0.005,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,159,NA,-34.05942,18.41499,0.6,0.4,0.3,0.019,0.019,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,160,NA,-34.05946,18.41486,0.7,0.3,0.3,0.015,0.015,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,161,NA,-34.05946,18.41486,0.42,0.2,0.29,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,162,NA,-34.05946,18.41485,0.6,0.2,0.2,0.006,0.006,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,163,NA,-34.05946,18.41484,0.62,0.2,0.2,0.013,0.013,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,164,NA,-34.05948,18.41483,0.34,0.1,0.1,0.013,0.013,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,165,NA,-34.05948,18.41486,0.2,0.1,0.1,0.008,0.008,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,166,NA,-34.05947,18.41485,2.42,1,1,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,167,NA,-34.05947,18.41484,0.15,0.05,0.05,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,168,NA,-34.05947,18.41484,0.1,0.05,0.05,0.004,0.004,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,169,NA,-34.05952,18.41486,0.5,0.2,0.2,0.005,0.005,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,170,NA,-34.05951,18.41477,0.65,0.4,0.4,0.01,0.01,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,171,NA,-34.05951,18.41477,0.27,0.05,0.05,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,172,NA,-34.05951,18.41476,1.1,0.8,0.7,0.02,0.02,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,173,NA,-34.05951,18.41478,0.86,0.6,0.6,0.005,0.005,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,174,NA,-34.05951,18.41478,0.35,0.2,0.2,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,175,NA,-34.05951,18.41479,0.4,0.2,0.25,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,176,NA,-34.05936,18.41472,0.2,0.1,0.1,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,444,NA,-34.05955,18.41482,0.98,0.66,0.65,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,445,NA,-34.05955,18.41482,0.64,0.3,0.3,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,446,NA,-34.05955,18.41482,0.5,0.2,0.2,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,447,NA,-34.05955,18.41482,0.35,0.1,0.1,0.006,0.006,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,448,NA,-34.05955,18.41482,0.25,0.1,0.1,0.004,0.004,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,449,NA,-34.05955,18.41482,0.9,0.7,0.6,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,450,NA,-34.05955,18.41482,0.12,0.05,0.05,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,451,NA,-34.05955,18.41483,1.25,0.6,0.7,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,452,NA,-34.05955,18.41483,0.94,0.5,0.5,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,453,NA,-34.05955,18.41483,0.8,0.8,0.6,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,454,NA,-34.05955,18.41482,1.56,1,0.9,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,455,NA,-34.05955,18.41482,0.1,0.02,0.02,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,456,NA,-34.05955,18.41482,0.45,0.2,0.2,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,457,NA,-34.05955,18.41483,0.3,0.05,0.05,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,458,NA,-34.05955,18.41483,0.4,0.2,0.2,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,459,NA,-34.05955,18.41483,1.68,1.05,0.85,0.004,0.004,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,460,NA,-34.05955,18.41483,0.5,0.23,0.18,0.005,0.005,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,461,NA,-34.05956,18.41483,0.43,0.15,0.16,0.01,0.01,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,462,NA,-34.05956,18.41483,1.16,0.52,0.52,0.015,0.015,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,463,NA,-34.05956,18.41483,0.2,0.05,0.05,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,464,NA,-34.05955,18.41483,0.09,0.2,0.4,0.005,0.005,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,465,NA,-34.05955,18.41483,0.18,0.29,0.98,0.007,0.007,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,466,NA,-34.05955,18.41483,0.34,0.37,1.23,0.018,0.018,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,467,NA,-34.05956,18.41483,0.34,0.37,1.58,0.02,0.02,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,468,NA,-34.05956,18.41483,0.56,0.41,1.6,0.025,0.025,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,469,NA,-34.05956,18.41483,0.47,0.4,1.24,0.013,0.013,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,470,NA,-34.05956,18.41483,0.21,0.18,0.67,0.007,0.007,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,471,NA,-34.05956,18.41483,0.2,0.26,0.78,0.01,0.01,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,472,NA,-34.05955,18.41483,0.12,0.07,0.06,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,473,NA,-34.05955,18.41483,0.17,0.03,0.02,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,474,NA,-34.05955,18.41483,0.34,0.2,0.11,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,475,NA,-34.05955,18.41483,0.4,0.27,1.4,0.012,0.012,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,476,NA,-34.05957,18.41483,0.3,0.26,0.94,0.01,0.01,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,477,NA,-34.05957,18.41483,0.13,0.26,0.79,0.007,0.007,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,478,NA,-34.05955,18.41485,1.3,1.5,2,0.04,0.04,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,479,NA,-34.05954,18.41482,0.16,0.04,0.03,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,480,NA,-34.05954,18.41482,0.11,0.03,0.02,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,481,NA,-34.05954,18.41482,0.09,0.04,0.03,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,482,NA,-34.05954,18.41483,0.5,0.2,0.16,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,483,NA,-34.05954,18.41483,0.14,0.04,0.02,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,484,NA,-34.05954,18.41483,0.5,0.45,0.18,0.005,0.005,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,485,NA,-34.05954,18.41483,0.31,0.05,0.04,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,486,NA,-34.05954,18.41483,0.2,0.03,0.03,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,487,NA,-34.05954,18.41483,0.49,0.5,1.4,0.015,0.015,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,488,NA,-34.05954,18.41483,0.28,0.31,1.5,0.02,0.02,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,489,NA,-34.05954,18.41483,0.31,0.39,1.1,0.01,0.01,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,490,NA,-34.05952,18.41484,0.08,0.01,0.01,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,491,NA,-34.05953,18.41484,0.2,0.01,0.015,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,492,NA,-34.05951,18.41486,0.1,0.03,0.02,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,493,NA,-34.05951,18.41486,0.24,0.05,0.04,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,494,NA,-34.05951,18.41486,0.16,0.03,0.04,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,495,NA,-34.05951,18.41486,0.2,0.02,0.02,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,496,NA,-34.05951,18.41486,0.35,0.1,0.025,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,497,NA,-34.05951,18.41486,0.7,0.44,0.32,0.004,0.004,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,498,NA,-34.05952,18.4149,0.2,0.15,0.05,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,499,NA,-34.05951,18.41489,0.12,0.03,0.01,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,500,NA,-34.05951,18.4149,0.18,0.05,0.06,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,501,NA,-34.05952,18.41488,0.2,0.04,0.03,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,502,NA,-34.0595,18.41487,0.17,0.04,0.02,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,503,NA,-34.05949,18.41491,0.3,0.04,0.03,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,504,NA,-34.0595,18.41492,0.9,0.89,0.54,0.005,0.005,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,505,NA,-34.0595,18.41493,0.08,0.02,0.03,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,506,NA,-34.0595,18.41493,0.13,0.04,0.02,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,507,NA,-34.0595,18.41493,0.45,0.8,1.34,0.015,0.015,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,508,NA,-34.0595,18.41493,1,1.17,2.6,0.035,0.035,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,509,NA,-34.05944,18.41487,1.1,0.6,1.6,0.025,0.025,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,510,NA,-34.05944,18.41488,0.55,0.15,1.16,0.004,0.004,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,511,NA,-34.05943,18.41492,0.8,0.5,1.6,0.025,0.025,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,512,NA,-34.05942,18.41491,0.7,0.75,1.93,0.02,0.02,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,513,NA,-34.05941,18.41492,0.5,0.61,0.6,0.015,0.015,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,514,NA,-34.0594,18.41493,0.2,0.12,0.46,0.006,0.006,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,515,NA,-34.05939,18.41493,1.1,1.9,2.3,0.04,0.04,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,516,NA,-34.0594,18.41492,0.19,0.11,0.57,0.007,0.007,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,517,NA,-34.05943,18.41494,0.7,0.45,1.5,0.02,0.02,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,518,NA,-34.05943,18.41496,0.5,0.45,1.1,0.01,0.01,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,519,NA,-34.05944,18.41494,0.3,0.45,0.78,0.01,0.01,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,520,NA,-34.05943,18.41499,0.56,0.25,0.38,0.01,0.01,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,521,NA,-34.05943,18.41499,0.5,0.4,0.19,0.01,0.01,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,522,NA,-34.05942,18.41499,0.5,0.49,0.39,0.01,0.01,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,523,NA,-34.05941,18.41501,0.52,0.14,0.1,0.008,0.008,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,524,NA,-34.05941,18.41489,1.13,0.6,0.64,0.01,0.01,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,525,NA,-34.05944,18.41484,1.8,0.67,0.55,0.01,0.01,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,526,NA,-34.05944,18.41484,0.44,0.2,0.19,0.01,0.01,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,527,NA,-34.05944,18.41484,0.72,0.36,0.28,0.007,0.007,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,528,NA,-34.05944,18.41484,0.5,0.22,0.16,0.01,0.01,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,529,NA,-34.05944,18.41484,0.7,0.62,0.54,0.004,0.004,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,530,NA,-34.05947,18.41482,0.8,0.55,0.47,0.01,0.01,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,531,NA,-34.05947,18.41482,1,0.23,0.22,0,0,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,532,NA,-34.05942,18.41484,0.58,0.34,0.34,0.01,0.01,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,533,NA,-34.05952,18.41482,0.21,0.1,0.1,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,534,NA,-34.05951,18.41479,0.34,0.15,0.045,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,535,NA,-34.05951,18.41479,0.64,0.31,0.21,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,536,NA,-34.05951,18.41479,0.4,0.07,0.055,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,537,NA,-34.05952,18.41478,0.42,0.3,0.19,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,538,NA,-34.05951,18.41478,0.51,0.18,0.17,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,539,NA,-34.05952,18.41478,0.6,0.3,0.23,0.004,0.004,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,540,NA,-34.05952,18.41478,0.45,0.29,0.14,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,541,NA,-34.05951,18.41479,0.63,0.4,0.29,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,542,NA,-34.05951,18.41479,0.51,0.1,0.09,0.004,0.004,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,543,NA,-34.0595,18.41478,0.5,0.9,0.4,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,544,NA,-34.0595,18.41478,0.9,0.43,0.25,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,545,NA,-34.05942,18.41483,0.035,0.035,0.06,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,546,NA,-34.0594,18.41486,0.035,0.035,0.06,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,547,NA,-34.05936,18.4147,0.025,0.04,0.125,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,548,NA,-34.05933,18.41477,0.065,0.05,0.1,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,549,NA,-34.05927,18.41476,0.065,0.05,0.1,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,550,NA,-34.05927,18.41476,0.065,0.05,0.1,0.004,0.004,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,551,NA,-34.05927,18.41476,0.065,0.05,0.1,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,552,NA,-34.05928,18.41476,0.065,0.05,0.1,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,553,NA,-34.05928,18.41476,0.065,0.05,0.1,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,554,NA,-34.05928,18.41476,0.065,0.05,0.1,0.004,0.004,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,555,NA,-34.05928,18.41476,0.065,0.05,0.1,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,556,NA,-34.05928,18.41476,0.065,0.05,0.14,0.004,0.004,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,557,NA,-34.05928,18.41475,0.055,0.08,0.14,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,558,NA,-34.05928,18.41475,0.07,0.085,0.17,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,559,NA,-34.0593,18.41471,0.04,0.05,0.11,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,560,NA,-34.05929,18.41473,0.03,0.04,0.1,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,561,NA,-34.05929,18.41475,0.09,0.03,0.11,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,562,NA,-34.05929,18.41475,0.05,0.08,0.14,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,563,NA,-34.0593,18.41476,0.035,0.12,0.19,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,564,NA,-34.05932,18.41474,0.13,0.04,0.21,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,565,NA,-34.05932,18.41474,0.1,0.11,0.18,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,566,NA,-34.05933,18.41471,0.08,0.045,0.3,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,567,NA,-34.05935,18.4147,0.09,0.05,0.16,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,568,NA,-34.05935,18.41469,0.5,0.47,1.5,0.02,0.02,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,569,NA,-34.05941,18.41495,1.3,1.5,2,0.04,0.04,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,570,NA,-34.05941,18.41495,0.49,0.5,1.4,0.015,0.015,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,571,NA,-34.05928,18.41485,0.3,0.25,0.7,0.015,0.015,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,572,NA,-34.05951,18.4154,0.25,0.15,1.2,0.01,0.01,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,573,NA,-34.05934,18.41543,0.5,0.55,2,0.03,0.03,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,574,NA,-34.05953,18.41492,0.7,0.8,2.3,0.03,0.03,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,575,NA,-34.05954,18.41496,0.44,0.4,1.5,0.02,0.02,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,576,NA,-34.05957,18.41495,0.26,0.24,0.3,0.01,0.01,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,577,NA,-34.05957,18.41494,0.7,0.62,0.34,0.004,0.004,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,578,NA,-34.05958,18.41494,0.12,0.04,0.03,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,579,NA,-34.05959,18.41493,0.36,0.02,0.03,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,580,NA,-34.0596,18.41491,0.7,0.29,0.11,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,581,NA,-34.05961,18.4149,0.23,0.03,0.025,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,582,NA,-34.05961,18.4149,0.11,0.02,0.025,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,583,NA,-34.0596,18.41489,0.18,0.14,0.19,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,584,NA,-34.0596,18.4149,0.07,0.06,0.2,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,585,NA,-34.05959,18.41492,0.09,0.12,0.23,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
25/10/2016,NA,Tokai,586,NA,-34.05959,18.41492,0.02,0.05,0.15,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
